Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype,Leg1 Return Type,Leg2 Return Type,Vega Notional Amount,Leg1 Fixed Payment,Leg1 Fixed Payment currency,Leg2 Fixed Payment,Leg2 Fixed Payment currency,Leg1 Underlying Asset,Leg2 Underlying Asset,Settlement date,Submission event,action,amendmentIndicator,assetClass,blockTradeIndicator,cleared,customBasketIndicator,deliveryType,disseminationIdentifier,disseminationTimestamp,effectiveDate,embeddedOptionType,event,eventDateTime,executionDateTime,expirationDate,firstExerciseDate,instrumentType,leg1CallAmount,leg1CallCurrency,leg1EffectiveNotionalAmount,leg1FixedRateDayCount,leg1FloatingRateDayCount,leg1NotionalAmount,leg1NotionalCurrency,leg1NotionalEffectiveDate,leg1NotionalEndDate,leg1NotionalScheduleType,leg1PutAmount,leg1PutCurrency,leg1ResetFrequencyMultiplier,leg1SettlementCurrency,leg1SettlementLocation,leg1UnderlyingAssetOrContractType,leg2CallAmount,leg2CallCurrency,leg2EffectiveNotionalAmount,leg2FixedRateDayCount,leg2FloatingRateDayCount,leg2NotionalAmount,leg2NotionalCurrency,leg2NotionalEffectiveDate,leg2NotionalEndDate,leg2NotionalScheduleType,leg2PutAmount,leg2PutCurrency,leg2ResetFrequencyMultiplier,leg2SettlementCurrency,leg2SettlementLocation,leg2UnderlyingAssetOrContractType,nonStandardTermIndicator,optionExerciseFrequencyMultiplier,optionExerciseFrequencyPeriod,optionPremiumAmount,optionPremiumCurrency,optionStrikePrice,optionStrikePriceCurrency,optionStrikePriceNotation,optionStyle,optionType,originalDisseminationIdentifier,otherPaymentAmount,otherPaymentCurrency,otherPaymentType,packageIndicator,packageTransactionPrice,packageTransactionPriceCurrency,packageTransactionPriceNotation,packageTransactionSpread,packageTransactionSpreadCurrency,packageTransactionSpreadNotation,platformID,postPricedSwapIndicator,primeBrokerageTransactionIndicator,productCode,productCodeType,productName,returnTriggerType,sDRreceiptTimestamp,underlierExpirationDate,leg1FixedRatePaymentFrequencyMultiplier,leg1FixedRatePaymentFrequencyPeriod,leg1FloatingRatePaymentFrequencyMultiplier,leg1FloatingRatePaymentFrequencyPeriod,leg1QuantityUnit,leg1Spread,leg1SpreadCurrency,leg1SpreadNotation,leg1TotalNotionalQuantity,leg1UnderlierCurrency,leg1UnderlierID,leg1UnderlierIDSource,leg1UnderlierTenorMultiplier,leg1UnderlierTenorPeriod,leg2FixedRatePaymentFrequencyMultiplier,leg2FixedRatePaymentFrequencyPeriod,leg2FloatingRatePaymentFrequencyMultiplier,leg2FloatingRatePaymentFrequencyPeriod,leg2QuantityUnit,leg2Spread,leg2SpreadCurrency,leg2SpreadNotation,leg2TotalNotionalQuantity,leg2UnderlierCurrency,leg2UnderlierID,leg2UnderlierIDSource,leg2UnderlierTenorMultiplier,leg2UnderlierTenorPeriod,price,priceCurrency,priceNotation,priceUnit,leg1ResetFrequencyPeriod,leg2ResetFrequencyPeriod,optionExerciseEndDate
Full Netting,03/29/2021 07:26:39,03/29/2021 07:26:39,Uncleared,,,N,N,Off Facility Swap,,XIAN INTERNATIONAL MEDICAL-A,EquitySwap,03/29/2021,03/29/2022,0,,,USD,Equity,0,,1.0139Y,0,,270000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,270000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863432,,,,Total,,0.000000000000000,0,,0,,,,04/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/29/2021 09:41:09,03/29/2021 09:41:09,Uncleared,,,N,N,Off Facility Swap,,ZHEJIANG SEMIR GARMENT CO-A,EquitySwap,03/29/2021,03/29/2022,0,,,USD,Equity,0,,1.0139Y,0,,380000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,380000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863434,,,,Total,,0.000000000000000,0,,0,,,,04/01/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/30/2021 07:10:51,03/30/2021 07:10:51,Uncleared,,,N,N,Off Facility Swap,,SHENZHEN TRANSSION HOLDING-A,EquitySwap,03/30/2021,03/30/2022,0,,,USD,Equity,0,,1.0139Y,0,,2000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,2000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863436,,,,Total,,0.000000000000000,0,,0,,,,04/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/30/2021 07:10:51,03/30/2021 07:10:51,Uncleared,,,N,N,Off Facility Swap,,ZHEJIANG SEMIR GARMENT CO-A,EquitySwap,03/30/2021,03/30/2022,0,,,USD,Equity,0,,1.0139Y,0,,390000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,390000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863437,,,,Total,,0.000000000000000,0,,0,,,,04/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/30/2021 07:10:51,03/30/2021 07:10:51,Uncleared,,,N,N,Off Facility Swap,,BEIJING ORIENTAL YUHONG-A,EquitySwap,03/30/2021,03/30/2022,0,,,USD,Equity,0,,1.0139Y,0,,19000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,19000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863439,,,,Total,,0.000000000000000,0,,0,,,,04/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/30/2021 07:10:51,03/30/2021 07:10:51,Uncleared,,,N,N,Off Facility Swap,,HANG ZHOU GREAT STAR INDUS-A,EquitySwap,03/30/2021,03/30/2022,0,,,USD,Equity,0,,1.0139Y,0,,230000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,230000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863441,,,,Total,,0.000000000000000,0,,0,,,,03/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/30/2021 07:10:51,03/30/2021 07:10:51,Uncleared,,,N,N,Off Facility Swap,,LONGI GREEN ENERGY TECHNOL-A,EquitySwap,03/30/2021,03/30/2022,0,,,USD,Equity,0,,1.0139Y,0,,4000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,4000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863442,,,,Total,,0.000000000000000,0,,0,,,,04/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,03/30/2021 07:10:51,03/30/2021 07:10:51,Uncleared,,,N,N,Off Facility Swap,,BEIJING SINOHYTEC CO LTD-A,EquitySwap,03/30/2021,03/30/2022,0,,,USD,Equity,0,,1.0139Y,0,,1000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,1000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863443,,,,Total,,0.000000000000000,0,,0,,,,04/02/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/01/2021 07:03:01,04/01/2021 07:03:01,Uncleared,,,N,N,Off Facility Swap,,MONALISA GROUP CO LTD-A,EquitySwap,04/01/2021,04/01/2022,0,,,USD,Equity,0,,1.0139Y,0,,760000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,760000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863444,,,,Total,,0.000000000000000,0,,0,,,,04/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/01/2021 09:37:28,04/01/2021 09:37:28,Uncleared,,,N,N,Off Facility Swap,,CHINA VANKE CO LTD -A,EquitySwap,04/01/2021,04/01/2022,0,,,USD,Equity,0,,1.0139Y,0,,1000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,1000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863446,,,,Total,,0.000000000000000,0,,0,,,,04/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/02/2021 07:27:39,04/02/2021 07:27:39,Uncleared,,,N,N,Off Facility Swap,,IND & COMM BK OF CHINA-A,EquitySwap,04/02/2021,04/02/2022,0,,,USD,Equity,0,,1.0139Y,0,,2000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,2000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863447,,,,Total,,0.000000000000000,0,,0,,,,04/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/02/2021 07:27:44,04/02/2021 07:27:44,Uncleared,,,N,N,Off Facility Swap,,CHINA CONSTRUCTION BANK-A,EquitySwap,04/02/2021,04/02/2022,0,,,USD,Equity,0,,1.0139Y,0,,3000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,3000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863448,,,,Total,,0.000000000000000,0,,0,,,,04/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 02:03:43,04/06/2021 02:03:43,Uncleared,,,N,N,Off Facility Swap,,KWEICHOW MOUTAI CO LTD-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,98000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,98000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863449,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 02:14:43,04/06/2021 02:14:43,Uncleared,,,N,N,Off Facility Swap,,MIDEA GROUP CO LTD-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,150000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,150000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863450,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 02:34:04,04/06/2021 02:34:04,Uncleared,,,N,N,Off Facility Swap,,TONGWEI CO LTD-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,170000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,170000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863451,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 05:55:45,04/06/2021 05:55:45,Uncleared,,,N,N,Off Facility Swap,,HENGLI PETROCHEMICAL CO L-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,260000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,260000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863452,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:10:59,04/06/2021 07:10:59,Uncleared,,,N,N,Off Facility Swap,,BTG HOTELS GROUP CO LTD-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,310000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,310000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863453,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:10:59,04/06/2021 07:10:59,Uncleared,,,N,N,Off Facility Swap,,SHENZHEN MINDRAY BIO-MEDIC-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,3000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,3000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863454,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:10:59,04/06/2021 07:10:59,Uncleared,,,N,N,Off Facility Swap,,SHANGHAI JINJIANG INTERNAT-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,250000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,250000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863455,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:11:00,04/06/2021 07:11:00,Uncleared,,,N,N,Off Facility Swap,,CHINA VANKE CO LTD -A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,2000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,2000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863456,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:11:00,04/06/2021 07:11:00,Uncleared,,,N,N,Off Facility Swap,,WEICHAI POWER CO LTD-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,1000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,1000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863457,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:11:00,04/06/2021 07:11:00,Uncleared,,,N,N,Off Facility Swap,,INNER MONGOLIA YILI INDUS-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,1000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,1000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863458,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:11:01,04/06/2021 07:11:01,Uncleared,,,N,N,Off Facility Swap,,GREE ELECTRIC APPLIANCES I-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,1000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,1000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863459,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:11:01,04/06/2021 07:11:01,Uncleared,,,N,N,Off Facility Swap,,JIANGSU YANGHE BREWERY -A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,750000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,750000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863460,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/06/2021 07:11:01,04/06/2021 07:11:01,Uncleared,,,N,N,Off Facility Swap,,GUANGZHOU KINGMED DIAGNOST-A,EquitySwap,04/06/2021,04/06/2022,0,,,USD,Equity,0,,1.0139Y,0,,4000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,4000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863461,,,,Total,,0.000000000000000,0,,0,,,,04/09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/07/2021 07:14:43,04/07/2021 07:14:43,Uncleared,,,N,N,Off Facility Swap,,SUNWODA ELECTRONIC CO LTD-A,EquitySwap,04/07/2021,04/07/2022,0,,,USD,Equity,0,,1.0139Y,0,,750000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,750000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863462,,,,Total,,0.000000000000000,0,,0,,,,04/08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/07/2021 07:14:57,04/07/2021 07:14:57,Uncleared,,,N,N,Off Facility Swap,,MONALISA GROUP CO LTD-A,EquitySwap,04/07/2021,04/07/2022,0,,,USD,Equity,0,,1.0139Y,0,,2000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,2000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863463,,,,Total,,0.000000000000000,0,,0,,,,04/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/07/2021 07:14:59,04/07/2021 07:14:59,Uncleared,,,N,N,Off Facility Swap,,SHANGHAI JINJIANG INTERNAT-A,EquitySwap,04/07/2021,04/07/2022,0,,,USD,Equity,0,,1.0139Y,0,,260000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,260000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863465,,,,Total,,0.000000000000000,0,,0,,,,04/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/07/2021 07:15:05,04/07/2021 07:15:05,Uncleared,,,N,N,Off Facility Swap,,INNER MONGOLIA YILI INDUS-A,EquitySwap,04/07/2021,04/07/2022,0,,,USD,Equity,0,,1.0139Y,0,,790000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,790000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863467,,,,Total,,0.000000000000000,0,,0,,,,04/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/08/2021 07:07:49,04/08/2021 07:07:49,Uncleared,,,N,N,Off Facility Swap,,CHINA VANKE CO LTD -A,EquitySwap,04/08/2021,04/08/2022,0,,,USD,Equity,0,,1.0139Y,0,,290000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,290000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863469,,,,Total,,0.000000000000000,0,,0,,,,04/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/08/2021 07:07:50,04/08/2021 07:07:50,Uncleared,,,N,N,Off Facility Swap,,NINGBO PEACEBIRD FASHION C-A,EquitySwap,04/08/2021,04/08/2022,0,,,USD,Equity,0,,1.0139Y,0,,1000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,1000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863471,,,,Total,,0.000000000000000,0,,0,,,,04/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/08/2021 07:07:50,04/08/2021 07:07:50,Uncleared,,,N,N,Off Facility Swap,,IND & COMM BK OF CHINA-A,EquitySwap,04/08/2021,04/08/2022,0,,,USD,Equity,0,,1.0139Y,0,,2000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,2000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863472,,,,Total,,0.000000000000000,0,,0,,,,04/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/08/2021 07:07:53,04/08/2021 07:07:53,Uncleared,,,N,N,Off Facility Swap,,NINGBO PEACEBIRD FASHION C-A,EquitySwap,04/08/2021,04/08/2022,0,,,USD,Equity,0,,1.0139Y,0,,5000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,5000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863474,,,,Total,,0.000000000000000,0,,0,,,,04/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/08/2021 07:07:54,04/08/2021 07:07:54,Uncleared,,,N,N,Off Facility Swap,,CHINA CONSTRUCTION BANK-A,EquitySwap,04/08/2021,04/08/2022,0,,,USD,Equity,0,,1.0139Y,0,,3000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,3000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863475,,,,Total,,0.000000000000000,0,,0,,,,04/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/09/2021 07:09:05,04/09/2021 07:09:05,Uncleared,,,N,N,Off Facility Swap,,WINGTECH TECHNOLOGY CO LTD-A,EquitySwap,04/09/2021,04/09/2022,0,,,USD,Equity,0,,1.0139Y,0,,5000000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,5000000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863477,,,,Total,,0.000000000000000,0,,0,,,,04/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Full Netting,04/09/2021 07:09:05,04/09/2021 07:09:05,Uncleared,,,N,N,Off Facility Swap,,WINGTECH TECHNOLOGY CO LTD-A,EquitySwap,04/09/2021,04/09/2022,0,,,USD,Equity,0,,1.0139Y,0,,990000,USD,1M,,Float,0,Libor1M,1.0139Y,0,,990000,USD,1M,1M,Y,0,,,,0,,,Equity,EQUITY11863478,,,,Total,,0.000000000000000,0,,0,,,,04/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
